case_id,method,rank,pathway,matched_genes,score,specificity,match_mode,is_expected_hit
Translation_initiation,GraphRAG-Gene,3,Cap-dependent Translation Initiation,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,1
Translation_initiation,GraphRAG-Gene,4,Cytokine Signaling in Immune system,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
Translation_initiation,GraphRAG-Gene,5,Eukaryotic Translation Initiation,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,1
Translation_initiation,GraphRAG-Gene,6,GTP hydrolysis and joining of the 60S ribosomal subunit,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
Translation_initiation,GraphRAG-Gene,7,Immune System,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
Translation_initiation,GraphRAG-Gene,8,Interferon Signaling,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
Translation_initiation,GraphRAG-Gene,9,L13a-mediated translational silencing of Ceruloplasmin expression,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,1
Translation_initiation,GraphRAG-Gene,10,Ribosomal scanning and start codon recognition,EIF2S1;EIF4E;EIF4G1,31.75,1.0,synonym,0
Proteasome_degradation,Gene-only retrieval,1,ABC transporter disorders,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Gene-only retrieval,2,ABC-family proteins mediated transport,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Gene-only retrieval,3,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Gene-only retrieval,4,Activation of NF-kappaB in B cells,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Gene-only retrieval,5,APC/C-mediated degradation of cell cycle proteins,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Gene-only retrieval,6,APC/C:Cdc20 mediated degradation of mitotic proteins,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Gene-only retrieval,7,APC/C:Cdc20 mediated degradation of Securin,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Gene-only retrieval,8,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Gene-only retrieval,9,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Gene-only retrieval,10,AUF1 (hnRNP D0) binds and destabilizes mRNA,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Pathway-only retrieval,1,ABC transporter disorders,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Pathway-only retrieval,2,ABC-family proteins mediated transport,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Pathway-only retrieval,3,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Pathway-only retrieval,4,Activation of NF-kappaB in B cells,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Pathway-only retrieval,5,Adaptive Immune System,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Pathway-only retrieval,6,Antigen processing-Cross presentation,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,0
Proteasome_degradation,Pathway-only retrieval,7,Antigen processing: Ubiquitination & Proteasome degradation,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Pathway-only retrieval,8,APC/C-mediated degradation of cell cycle proteins,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Pathway-only retrieval,9,APC/C:Cdc20 mediated degradation of mitotic proteins,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,Pathway-only retrieval,10,APC/C:Cdc20 mediated degradation of Securin,PSMA1;PSMB5;PSMC1,3.0,1.0,synonym,1
Proteasome_degradation,GraphRAG-Gene,1,ABC transporter disorders,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,0
Proteasome_degradation,GraphRAG-Gene,2,ABC-family proteins mediated transport,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,0
Proteasome_degradation,GraphRAG-Gene,3,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,1
Proteasome_degradation,GraphRAG-Gene,4,Activation of NF-kappaB in B cells,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,0
Proteasome_degradation,GraphRAG-Gene,5,Adaptive Immune System,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,0
Proteasome_degradation,GraphRAG-Gene,6,Antigen processing-Cross presentation,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,0
Proteasome_degradation,GraphRAG-Gene,7,Antigen processing: Ubiquitination & Proteasome degradation,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,1
Proteasome_degradation,GraphRAG-Gene,8,APC/C-mediated degradation of cell cycle proteins,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,1
Proteasome_degradation,GraphRAG-Gene,9,APC/C:Cdc20 mediated degradation of mitotic proteins,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,1
Proteasome_degradation,GraphRAG-Gene,10,APC/C:Cdc20 mediated degradation of Securin,PSMA1;PSMB5;PSMC1,31.75,1.0,synonym,1
DNA_replication,Gene-only retrieval,1,Cell Cycle,MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Gene-only retrieval,2,"Cell Cycle, Mitotic",MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Gene-only retrieval,3,DNA Replication,MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Gene-only retrieval,4,DNA strand elongation,MCM2;MCM4;PCNA,3.0,1.0,synonym,0
DNA_replication,Gene-only retrieval,5,Activation of ATR in response to replication stress,MCM2;MCM4,2.0,1.0,synonym,0
DNA_replication,Gene-only retrieval,6,Activation of the pre-replicative complex,MCM2;MCM4,2.0,1.0,synonym,0
DNA_replication,Gene-only retrieval,7,Assembly of the pre-replicative complex,MCM2;MCM4,2.0,1.0,synonym,0
DNA_replication,Gene-only retrieval,8,Cell Cycle Checkpoints,MCM2;MCM4,2.0,1.0,synonym,1
DNA_replication,Gene-only retrieval,9,DNA Replication Pre-Initiation,MCM2;MCM4,2.0,1.0,synonym,1
DNA_replication,Gene-only retrieval,10,G1/S Transition,MCM2;MCM4,2.0,1.0,synonym,0
DNA_replication,Pathway-only retrieval,1,Cell Cycle,MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Pathway-only retrieval,2,"Cell Cycle, Mitotic",MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Pathway-only retrieval,3,DNA Replication,MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Pathway-only retrieval,4,DNA strand elongation,MCM2;MCM4;PCNA,3.0,1.0,synonym,0
DNA_replication,Pathway-only retrieval,5,G1/S Transition,MCM2;MCM4;PCNA,3.0,1.0,synonym,0
DNA_replication,Pathway-only retrieval,6,Mitotic G1 phase and G1/S transition,MCM2;MCM4;PCNA,3.0,1.0,synonym,0
DNA_replication,Pathway-only retrieval,7,S Phase,MCM2;MCM4;PCNA,3.0,1.0,synonym,0
DNA_replication,Pathway-only retrieval,8,Synthesis of DNA,MCM2;MCM4;PCNA,3.0,1.0,synonym,1
DNA_replication,Pathway-only retrieval,9,Activation of ATR in response to replication stress,MCM2;MCM4,2.0,1.0,synonym,0
DNA_replication,Pathway-only retrieval,10,Activation of the pre-replicative complex,MCM2;MCM4,2.0,1.0,synonym,0
DNA_replication,GraphRAG-Gene,1,Cell Cycle,MCM2;MCM4;PCNA,31.5,1.0,synonym,1
DNA_replication,GraphRAG-Gene,2,"Cell Cycle, Mitotic",MCM2;MCM4;PCNA,31.5,1.0,synonym,1
DNA_replication,GraphRAG-Gene,3,DNA Replication,MCM2;MCM4;PCNA,31.5,1.0,synonym,1
DNA_replication,GraphRAG-Gene,4,DNA strand elongation,MCM2;MCM4;PCNA,31.5,1.0,synonym,0
DNA_replication,GraphRAG-Gene,5,G1/S Transition,MCM2;MCM4;PCNA,31.5,1.0,synonym,0
DNA_replication,GraphRAG-Gene,6,Mitotic G1 phase and G1/S transition,MCM2;MCM4;PCNA,31.5,1.0,synonym,0
DNA_replication,GraphRAG-Gene,7,S Phase,MCM2;MCM4;PCNA,31.5,1.0,synonym,0
DNA_replication,GraphRAG-Gene,8,Synthesis of DNA,MCM2;MCM4;PCNA,31.5,1.0,synonym,1
DNA_replication,GraphRAG-Gene,9,Activation of ATR in response to replication stress,MCM2;MCM4,21.25,1.0,synonym,0
DNA_replication,GraphRAG-Gene,10,Activation of the pre-replicative complex,MCM2;MCM4,21.25,1.0,synonym,0
Mismatch_repair,Gene-only retrieval,1,Disease,MLH1;MSH2;MSH6,3.0,0.85,synonym,0
Mismatch_repair,Gene-only retrieval,2,Diseases of DNA repair,MLH1;MSH2;MSH6,3.0,0.7,synonym,1
Mismatch_repair,Gene-only retrieval,3,Diseases of Mismatch Repair (MMR),MLH1;MSH2;MSH6,3.0,0.7,synonym,1
Mismatch_repair,Gene-only retrieval,4,DNA Repair,MLH1;MSH2;MSH6,3.0,1.0,synonym,1
Mismatch_repair,Gene-only retrieval,5,Mismatch Repair,MLH1;MSH2;MSH6,3.0,1.0,synonym,1
Mismatch_repair,Gene-only retrieval,6,Defective Mismatch Repair Associated With MSH2,MSH2;MSH6,2.0,1.0,synonym,1
Mismatch_repair,Gene-only retrieval,7,Defective Mismatch Repair Associated With MSH6,MSH2;MSH6,2.0,1.0,synonym,1
Mismatch_repair,Gene-only retrieval,8,Gene expression (Transcription),MLH1;MSH2,2.0,0.7,synonym,0
Mismatch_repair,Gene-only retrieval,9,Generic Transcription Pathway,MLH1;MSH2,2.0,0.85,synonym,0
Mismatch_repair,Gene-only retrieval,10,Cell Cycle,MLH1,1.0,1.0,synonym,0
Mismatch_repair,Pathway-only retrieval,1,Disease,MLH1;MSH2;MSH6,3.0,0.85,synonym,0
Mismatch_repair,Pathway-only retrieval,2,Diseases of DNA repair,MLH1;MSH2;MSH6,3.0,0.7,synonym,1
Mismatch_repair,Pathway-only retrieval,3,Diseases of Mismatch Repair (MMR),MLH1;MSH2;MSH6,3.0,0.7,synonym,1
Mismatch_repair,Pathway-only retrieval,4,DNA Repair,MLH1;MSH2;MSH6,3.0,1.0,synonym,1
Mismatch_repair,Pathway-only retrieval,5,Mismatch Repair,MLH1;MSH2;MSH6,3.0,1.0,synonym,1
Mismatch_repair,Pathway-only retrieval,6,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),MLH1;MSH2;MSH6,3.0,1.0,synonym,1
Mismatch_repair,Pathway-only retrieval,7,Defective Mismatch Repair Associated With MSH2,MSH2;MSH6,2.0,1.0,synonym,1
Mismatch_repair,Pathway-only retrieval,8,Defective Mismatch Repair Associated With MSH6,MSH2;MSH6,2.0,1.0,synonym,1
Mismatch_repair,Pathway-only retrieval,9,Gene expression (Transcription),MLH1;MSH2,2.0,0.7,synonym,0
Mismatch_repair,Pathway-only retrieval,10,Generic Transcription Pathway,MLH1;MSH2,2.0,0.85,synonym,0
Mismatch_repair,GraphRAG-Gene,1,DNA Repair,MLH1;MSH2;MSH6,31.75,1.0,synonym,1
Mismatch_repair,GraphRAG-Gene,2,Mismatch Repair,MLH1;MSH2;MSH6,31.75,1.0,synonym,1
Mismatch_repair,GraphRAG-Gene,3,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),MLH1;MSH2;MSH6,31.75,1.0,synonym,1
Mismatch_repair,GraphRAG-Gene,4,Disease,MLH1;MSH2;MSH6,31.6,0.85,synonym,0
Mismatch_repair,GraphRAG-Gene,5,Diseases of DNA repair,MLH1;MSH2;MSH6,31.45,0.7,synonym,1
Mismatch_repair,GraphRAG-Gene,6,Diseases of Mismatch Repair (MMR),MLH1;MSH2;MSH6,31.45,0.7,synonym,1
Mismatch_repair,GraphRAG-Gene,7,Defective Mismatch Repair Associated With MSH2,MSH2;MSH6,21.25,1.0,synonym,1
Mismatch_repair,GraphRAG-Gene,8,Defective Mismatch Repair Associated With MSH6,MSH2;MSH6,21.25,1.0,synonym,1
Mismatch_repair,GraphRAG-Gene,9,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),MLH1;MSH2,21.25,1.0,synonym,1
Mismatch_repair,GraphRAG-Gene,10,Generic Transcription Pathway,MLH1;MSH2,21.1,0.85,synonym,0
Base_excision_repair,Gene-only retrieval,1,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,OGG1;XRCC1,2.0,1.0,synonym,0
Base_excision_repair,Gene-only retrieval,2,Base Excision Repair,OGG1;XRCC1,2.0,1.0,synonym,1
Base_excision_repair,Gene-only retrieval,3,DNA Repair,OGG1;XRCC1,2.0,1.0,synonym,1
Base_excision_repair,Gene-only retrieval,4,"Base-Excision Repair, AP Site Formation",OGG1,1.0,1.0,synonym,1
Base_excision_repair,Gene-only retrieval,5,Cleavage of the damaged purine,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Gene-only retrieval,6,Cleavage of the damaged pyrimidine,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Gene-only retrieval,7,Defective Base Excision Repair Associated with OGG1,OGG1,1.0,1.0,synonym,1
Base_excision_repair,Gene-only retrieval,8,Defective OGG1 Localization,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Gene-only retrieval,9,Defective OGG1 Substrate Binding,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Gene-only retrieval,10,Defective OGG1 Substrate Processing,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Pathway-only retrieval,1,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,OGG1;XRCC1,2.0,1.0,synonym,0
Base_excision_repair,Pathway-only retrieval,2,Base Excision Repair,OGG1;XRCC1,2.0,1.0,synonym,1
Base_excision_repair,Pathway-only retrieval,3,DNA Repair,OGG1;XRCC1,2.0,1.0,synonym,1
Base_excision_repair,Pathway-only retrieval,4,Resolution of Abasic Sites (AP sites),OGG1;XRCC1,2.0,1.0,synonym,0
Base_excision_repair,Pathway-only retrieval,5,"Base-Excision Repair, AP Site Formation",OGG1,1.0,1.0,synonym,1
Base_excision_repair,Pathway-only retrieval,6,Cleavage of the damaged purine,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Pathway-only retrieval,7,Cleavage of the damaged pyrimidine,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Pathway-only retrieval,8,Defective Base Excision Repair Associated with OGG1,OGG1,1.0,1.0,synonym,1
Base_excision_repair,Pathway-only retrieval,9,Defective OGG1 Localization,OGG1,1.0,1.0,synonym,0
Base_excision_repair,Pathway-only retrieval,10,Defective OGG1 Substrate Binding,OGG1,1.0,1.0,synonym,0
Base_excision_repair,GraphRAG-Gene,1,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,OGG1;XRCC1,21.25,1.0,synonym,0
Base_excision_repair,GraphRAG-Gene,2,Base Excision Repair,OGG1;XRCC1,21.25,1.0,synonym,1
Base_excision_repair,GraphRAG-Gene,3,DNA Repair,OGG1;XRCC1,21.25,1.0,synonym,1
Base_excision_repair,GraphRAG-Gene,4,Resolution of Abasic Sites (AP sites),OGG1;XRCC1,21.25,1.0,synonym,0
Base_excision_repair,GraphRAG-Gene,5,"Base-Excision Repair, AP Site Formation",OGG1,11.0,1.0,synonym,1
Base_excision_repair,GraphRAG-Gene,6,Cleavage of the damaged purine,OGG1,11.0,1.0,synonym,0
Base_excision_repair,GraphRAG-Gene,7,Cleavage of the damaged pyrimidine,OGG1,11.0,1.0,synonym,0
Base_excision_repair,GraphRAG-Gene,8,Defective Base Excision Repair Associated with OGG1,OGG1,11.0,1.0,synonym,1
Base_excision_repair,GraphRAG-Gene,9,Defective OGG1 Localization,OGG1,11.0,1.0,synonym,0
Base_excision_repair,GraphRAG-Gene,10,Defective OGG1 Substrate Binding,OGG1,11.0,1.0,synonym,0
Nucleotide_excision_repair,Gene-only retrieval,1,DNA Repair,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Gene-only retrieval,2,Dual Incision in GG-NER,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Gene-only retrieval,3,Dual incision in TC-NER,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Gene-only retrieval,4,Formation of Incision Complex in GG-NER,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Gene-only retrieval,5,Disease,ERCC2;ERCC3,2.0,0.85,synonym,0
Nucleotide_excision_repair,Gene-only retrieval,6,Epigenetic regulation of gene expression,ERCC2;ERCC3,2.0,0.85,synonym,0
Nucleotide_excision_repair,Gene-only retrieval,7,Formation of HIV elongation complex in the absence of HIV Tat,ERCC2;ERCC3,2.0,1.0,synonym,0
Nucleotide_excision_repair,Gene-only retrieval,8,Formation of HIV-1 elongation complex containing HIV-1 Tat,ERCC2;ERCC3,2.0,1.0,synonym,0
Nucleotide_excision_repair,Gene-only retrieval,9,Formation of RNA Pol II elongation complex,ERCC2;ERCC3,2.0,1.0,synonym,0
Nucleotide_excision_repair,Gene-only retrieval,10,Formation of TC-NER Pre-Incision Complex,ERCC3;XPA,2.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,1,DNA Repair,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,2,Dual Incision in GG-NER,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,3,Dual incision in TC-NER,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,4,Formation of Incision Complex in GG-NER,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,5,Formation of TC-NER Pre-Incision Complex,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,6,Global Genome Nucleotide Excision Repair (GG-NER),ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,7,Nucleotide Excision Repair,ERCC2;ERCC3;XPA,3.0,1.0,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,8,Transcription-Coupled Nucleotide Excision Repair (TC-NER),ERCC2;ERCC3;XPA,3.0,0.85,synonym,1
Nucleotide_excision_repair,Pathway-only retrieval,9,Disease,ERCC2;ERCC3,2.0,0.85,synonym,0
Nucleotide_excision_repair,Pathway-only retrieval,10,Epigenetic regulation of gene expression,ERCC2;ERCC3,2.0,0.85,synonym,0
Nucleotide_excision_repair,GraphRAG-Gene,1,DNA Repair,ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,2,Dual Incision in GG-NER,ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,3,Dual incision in TC-NER,ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,4,Formation of Incision Complex in GG-NER,ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,5,Formation of TC-NER Pre-Incision Complex,ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,6,Global Genome Nucleotide Excision Repair (GG-NER),ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,7,Nucleotide Excision Repair,ERCC2;ERCC3;XPA,31.75,1.0,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,8,Transcription-Coupled Nucleotide Excision Repair (TC-NER),ERCC2;ERCC3;XPA,31.6,0.85,synonym,1
Nucleotide_excision_repair,GraphRAG-Gene,9,Formation of HIV elongation complex in the absence of HIV Tat,ERCC2;ERCC3,21.25,1.0,synonym,0
Nucleotide_excision_repair,GraphRAG-Gene,10,Formation of HIV-1 elongation complex containing HIV-1 Tat,ERCC2;ERCC3,21.25,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,1,Cell Cycle,TERF1;TERF2;TERT,3.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,2,Chromosome Maintenance,TERF1;TERF2;TERT,3.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,3,Base Excision Repair,TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,4,"Base-Excision Repair, AP Site Formation",TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,5,Cellular responses to stimuli,TERF1;TERF2,2.0,0.7,synonym,0
Telomere_maintenance,Gene-only retrieval,6,Cellular responses to stress,TERF1;TERF2,2.0,0.7,synonym,0
Telomere_maintenance,Gene-only retrieval,7,Cellular Senescence,TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,8,Cleavage of the damaged purine,TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,9,Cleavage of the damaged pyrimidine,TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Gene-only retrieval,10,DNA Damage/Telomere Stress Induced Senescence,TERF1;TERF2,2.0,1.0,synonym,1
Telomere_maintenance,Pathway-only retrieval,1,Cell Cycle,TERF1;TERF2;TERT,3.0,1.0,synonym,0
Telomere_maintenance,Pathway-only retrieval,2,Chromosome Maintenance,TERF1;TERF2;TERT,3.0,1.0,synonym,0
Telomere_maintenance,Pathway-only retrieval,3,Extension of Telomeres,TERF1;TERF2;TERT,3.0,1.0,synonym,1
Telomere_maintenance,Pathway-only retrieval,4,Telomere Extension By Telomerase,TERF1;TERF2;TERT,3.0,1.0,synonym,1
Telomere_maintenance,Pathway-only retrieval,5,Telomere Maintenance,TERF1;TERF2;TERT,3.0,1.0,synonym,1
Telomere_maintenance,Pathway-only retrieval,6,Base Excision Repair,TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Pathway-only retrieval,7,"Base-Excision Repair, AP Site Formation",TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,Pathway-only retrieval,8,Cellular responses to stimuli,TERF1;TERF2,2.0,0.7,synonym,0
Telomere_maintenance,Pathway-only retrieval,9,Cellular responses to stress,TERF1;TERF2,2.0,0.7,synonym,0
Telomere_maintenance,Pathway-only retrieval,10,Cellular Senescence,TERF1;TERF2,2.0,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,1,Cell Cycle,TERF1;TERF2;TERT,31.75,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,2,Chromosome Maintenance,TERF1;TERF2;TERT,31.75,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,3,Extension of Telomeres,TERF1;TERF2;TERT,31.75,1.0,synonym,1
Telomere_maintenance,GraphRAG-Gene,4,Telomere Extension By Telomerase,TERF1;TERF2;TERT,31.75,1.0,synonym,1
Telomere_maintenance,GraphRAG-Gene,5,Telomere Maintenance,TERF1;TERF2;TERT,31.75,1.0,synonym,1
Telomere_maintenance,GraphRAG-Gene,6,Base Excision Repair,TERF1;TERF2,21.25,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,7,"Base-Excision Repair, AP Site Formation",TERF1;TERF2,21.25,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,8,Cellular Senescence,TERF1;TERF2,21.25,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,9,Cleavage of the damaged purine,TERF1;TERF2,21.25,1.0,synonym,0
Telomere_maintenance,GraphRAG-Gene,10,Cleavage of the damaged pyrimidine,TERF1;TERF2,21.25,1.0,synonym,0
