case_id,method,rank,pathway,matched_genes,score,specificity,direct_relation_bonus,match_mode,is_expected_hit
Urea_cycle,Overlap count only,5,Protein localization,OTC,1.0,1.0,0.0,synonym,0
Autophagy,GraphRAG-Gene full,1,Autophagy,ATG5;BECN1;MAP1LC3B,31.75,1.0,0.75,synonym,1
Autophagy,GraphRAG-Gene full,2,Macroautophagy,ATG5;BECN1;MAP1LC3B,31.75,1.0,0.75,synonym,1
Autophagy,GraphRAG-Gene full,3,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,4,Immune System,ATG5;BECN1,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,5,Mitophagy,ATG5;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,6,PINK1-PRKN Mediated Mitophagy,ATG5;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,7,Receptor Mediated Mitophagy,ATG5;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,8,SARS-CoV Infections,BECN1;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,9,SARS-CoV-1 Infection,BECN1;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,GraphRAG-Gene full,10,SARS-CoV-2 Infection,BECN1;MAP1LC3B,21.25,1.0,0.25,synonym,0
Autophagy,No direct-relation bonus,1,Autophagy,ATG5;BECN1;MAP1LC3B,31.0,1.0,0.0,synonym,1
Autophagy,No direct-relation bonus,2,Macroautophagy,ATG5;BECN1;MAP1LC3B,31.0,1.0,0.0,synonym,1
Autophagy,No direct-relation bonus,3,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,4,Immune System,ATG5;BECN1,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,5,Mitophagy,ATG5;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,6,PINK1-PRKN Mediated Mitophagy,ATG5;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,7,Receptor Mediated Mitophagy,ATG5;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,8,SARS-CoV Infections,BECN1;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,9,SARS-CoV-1 Infection,BECN1;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No direct-relation bonus,10,SARS-CoV-2 Infection,BECN1;MAP1LC3B,21.0,1.0,0.0,synonym,0
Autophagy,No specificity weighting,1,Autophagy,ATG5;BECN1;MAP1LC3B,30.75,1.0,0.75,synonym,1
Autophagy,No specificity weighting,2,Macroautophagy,ATG5;BECN1;MAP1LC3B,30.75,1.0,0.75,synonym,1
Autophagy,No specificity weighting,3,Disease,BECN1;MAP1LC3B,20.25,0.85,0.25,synonym,0
Autophagy,No specificity weighting,4,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,20.25,1.0,0.25,synonym,0
Autophagy,No specificity weighting,5,Immune System,ATG5;BECN1,20.25,1.0,0.25,synonym,0
Autophagy,No specificity weighting,6,Infectious disease,BECN1;MAP1LC3B,20.25,0.85,0.25,synonym,0
Autophagy,No specificity weighting,7,Mitophagy,ATG5;MAP1LC3B,20.25,1.0,0.25,synonym,0
Autophagy,No specificity weighting,8,PINK1-PRKN Mediated Mitophagy,ATG5;MAP1LC3B,20.25,1.0,0.25,synonym,0
Autophagy,No specificity weighting,9,Receptor Mediated Mitophagy,ATG5;MAP1LC3B,20.25,1.0,0.25,synonym,0
Autophagy,No specificity weighting,10,SARS-CoV Infections,BECN1;MAP1LC3B,20.25,1.0,0.25,synonym,0
Autophagy,Overlap count only,1,Autophagy,ATG5;BECN1;MAP1LC3B,3.0,1.0,0.0,synonym,1
Autophagy,Overlap count only,2,Macroautophagy,ATG5;BECN1;MAP1LC3B,3.0,1.0,0.0,synonym,1
Autophagy,Overlap count only,3,Disease,BECN1;MAP1LC3B,2.0,0.85,0.0,synonym,0
Autophagy,Overlap count only,4,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,2.0,1.0,0.0,synonym,0
Autophagy,Overlap count only,5,Immune System,ATG5;BECN1,2.0,1.0,0.0,synonym,0
Autophagy,Overlap count only,6,Infectious disease,BECN1;MAP1LC3B,2.0,0.85,0.0,synonym,0
Autophagy,Overlap count only,7,Mitophagy,ATG5;MAP1LC3B,2.0,1.0,0.0,synonym,0
Autophagy,Overlap count only,8,PINK1-PRKN Mediated Mitophagy,ATG5;MAP1LC3B,2.0,1.0,0.0,synonym,0
Autophagy,Overlap count only,9,Receptor Mediated Mitophagy,ATG5;MAP1LC3B,2.0,1.0,0.0,synonym,0
Autophagy,Overlap count only,10,SARS-CoV Infections,BECN1;MAP1LC3B,2.0,1.0,0.0,synonym,0
ER_stress_UPR,GraphRAG-Gene full,1,Unfolded Protein Response (UPR),ATF6;EIF2AK3;ERN1,31.0,1.0,0.0,synonym,1
ER_stress_UPR,GraphRAG-Gene full,2,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,30.7,0.7,0.0,synonym,0
ER_stress_UPR,GraphRAG-Gene full,3,Cellular responses to stress,ATF6;EIF2AK3;ERN1,30.7,0.7,0.0,synonym,0
ER_stress_UPR,GraphRAG-Gene full,4,PERK regulates gene expression,ATF6;EIF2AK3,20.85,0.85,0.0,synonym,1
ER_stress_UPR,GraphRAG-Gene full,5,ALK mutants bind TKIs,EIF2AK3,11.0,1.0,0.0,synonym,0
ER_stress_UPR,GraphRAG-Gene full,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,11.0,1.0,0.0,synonym,0
ER_stress_UPR,GraphRAG-Gene full,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,11.0,1.0,0.0,synonym,1
ER_stress_UPR,GraphRAG-Gene full,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,11.0,1.0,0.0,synonym,1
ER_stress_UPR,GraphRAG-Gene full,9,IRE1alpha activates chaperones,ERN1,11.0,1.0,0.0,synonym,1
ER_stress_UPR,GraphRAG-Gene full,10,KEAP1-NFE2L2 pathway,EIF2AK3,11.0,1.0,0.0,synonym,0
ER_stress_UPR,No direct-relation bonus,1,Unfolded Protein Response (UPR),ATF6;EIF2AK3;ERN1,31.0,1.0,0.0,synonym,1
ER_stress_UPR,No direct-relation bonus,2,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,30.7,0.7,0.0,synonym,0
ER_stress_UPR,No direct-relation bonus,3,Cellular responses to stress,ATF6;EIF2AK3;ERN1,30.7,0.7,0.0,synonym,0
ER_stress_UPR,No direct-relation bonus,4,PERK regulates gene expression,ATF6;EIF2AK3,20.85,0.85,0.0,synonym,1
ER_stress_UPR,No direct-relation bonus,5,ALK mutants bind TKIs,EIF2AK3,11.0,1.0,0.0,synonym,0
ER_stress_UPR,No direct-relation bonus,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,11.0,1.0,0.0,synonym,0
ER_stress_UPR,No direct-relation bonus,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,11.0,1.0,0.0,synonym,1
ER_stress_UPR,No direct-relation bonus,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,11.0,1.0,0.0,synonym,1
ER_stress_UPR,No direct-relation bonus,9,IRE1alpha activates chaperones,ERN1,11.0,1.0,0.0,synonym,1
ER_stress_UPR,No direct-relation bonus,10,KEAP1-NFE2L2 pathway,EIF2AK3,11.0,1.0,0.0,synonym,0
ER_stress_UPR,No specificity weighting,1,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,30.0,0.7,0.0,synonym,0
ER_stress_UPR,No specificity weighting,2,Cellular responses to stress,ATF6;EIF2AK3;ERN1,30.0,0.7,0.0,synonym,0
ER_stress_UPR,No specificity weighting,3,Unfolded Protein Response (UPR),ATF6;EIF2AK3;ERN1,30.0,1.0,0.0,synonym,1
ER_stress_UPR,No specificity weighting,4,PERK regulates gene expression,ATF6;EIF2AK3,20.0,0.85,0.0,synonym,1
ER_stress_UPR,No specificity weighting,5,ALK mutants bind TKIs,EIF2AK3,10.0,1.0,0.0,synonym,0
ER_stress_UPR,No specificity weighting,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,10.0,1.0,0.0,synonym,0
ER_stress_UPR,No specificity weighting,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,10.0,1.0,0.0,synonym,1
ER_stress_UPR,No specificity weighting,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,10.0,1.0,0.0,synonym,1
ER_stress_UPR,No specificity weighting,9,Cellular response to chemical stress,EIF2AK3,10.0,0.85,0.0,synonym,0
ER_stress_UPR,No specificity weighting,10,Disease,EIF2AK3,10.0,0.85,0.0,synonym,0
ER_stress_UPR,Overlap count only,1,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,3.0,0.7,0.0,synonym,0
ER_stress_UPR,Overlap count only,2,Cellular responses to stress,ATF6;EIF2AK3;ERN1,3.0,0.7,0.0,synonym,0
ER_stress_UPR,Overlap count only,3,Unfolded Protein Response (UPR),ATF6;EIF2AK3;ERN1,3.0,1.0,0.0,synonym,1
ER_stress_UPR,Overlap count only,4,PERK regulates gene expression,ATF6;EIF2AK3,2.0,0.85,0.0,synonym,1
ER_stress_UPR,Overlap count only,5,ALK mutants bind TKIs,EIF2AK3,1.0,1.0,0.0,synonym,0
ER_stress_UPR,Overlap count only,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,1.0,1.0,0.0,synonym,0
ER_stress_UPR,Overlap count only,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,1.0,1.0,0.0,synonym,1
ER_stress_UPR,Overlap count only,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,1.0,1.0,0.0,synonym,1
ER_stress_UPR,Overlap count only,9,Cellular response to chemical stress,EIF2AK3,1.0,0.85,0.0,synonym,0
ER_stress_UPR,Overlap count only,10,Disease,EIF2AK3,1.0,0.85,0.0,synonym,0
mTOR_signaling,GraphRAG-Gene full,1,Intracellular signaling by second messengers,MTOR;RICTOR;RPTOR,31.75,1.0,0.75,synonym,0
mTOR_signaling,GraphRAG-Gene full,2,PIP3 activates AKT signaling,MTOR;RICTOR;RPTOR,31.75,1.0,0.75,synonym,1
mTOR_signaling,GraphRAG-Gene full,3,Generic Transcription Pathway,MTOR;RICTOR;RPTOR,31.6,0.85,0.75,synonym,0
mTOR_signaling,GraphRAG-Gene full,4,RNA Polymerase II Transcription,MTOR;RICTOR;RPTOR,31.6,0.85,0.75,synonym,0
mTOR_signaling,GraphRAG-Gene full,5,Signal Transduction,MTOR;RICTOR;RPTOR,31.6,0.85,0.75,synonym,0
mTOR_signaling,GraphRAG-Gene full,6,Transcriptional Regulation by TP53,MTOR;RICTOR;RPTOR,31.6,0.85,0.75,synonym,0
mTOR_signaling,GraphRAG-Gene full,7,Gene expression (Transcription),MTOR;RICTOR;RPTOR,31.45,0.7,0.75,synonym,0
mTOR_signaling,GraphRAG-Gene full,8,Adaptive Immune System,MTOR;RICTOR,21.25,1.0,0.25,synonym,0
mTOR_signaling,GraphRAG-Gene full,9,Amino acids regulate mTORC1,MTOR;RPTOR,21.25,1.0,0.25,synonym,1
mTOR_signaling,GraphRAG-Gene full,10,Autophagy,MTOR;RPTOR,21.25,1.0,0.25,synonym,0
mTOR_signaling,No direct-relation bonus,1,Intracellular signaling by second messengers,MTOR;RICTOR;RPTOR,31.0,1.0,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,2,PIP3 activates AKT signaling,MTOR;RICTOR;RPTOR,31.0,1.0,0.0,synonym,1
mTOR_signaling,No direct-relation bonus,3,Generic Transcription Pathway,MTOR;RICTOR;RPTOR,30.85,0.85,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,4,RNA Polymerase II Transcription,MTOR;RICTOR;RPTOR,30.85,0.85,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,5,Signal Transduction,MTOR;RICTOR;RPTOR,30.85,0.85,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,6,Transcriptional Regulation by TP53,MTOR;RICTOR;RPTOR,30.85,0.85,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,7,Gene expression (Transcription),MTOR;RICTOR;RPTOR,30.7,0.7,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,8,Adaptive Immune System,MTOR;RICTOR,21.0,1.0,0.0,synonym,0
mTOR_signaling,No direct-relation bonus,9,Amino acids regulate mTORC1,MTOR;RPTOR,21.0,1.0,0.0,synonym,1
mTOR_signaling,No direct-relation bonus,10,Autophagy,MTOR;RPTOR,21.0,1.0,0.0,synonym,0
mTOR_signaling,No specificity weighting,1,Gene expression (Transcription),MTOR;RICTOR;RPTOR,30.75,0.7,0.75,synonym,0
mTOR_signaling,No specificity weighting,2,Generic Transcription Pathway,MTOR;RICTOR;RPTOR,30.75,0.85,0.75,synonym,0
mTOR_signaling,No specificity weighting,3,Intracellular signaling by second messengers,MTOR;RICTOR;RPTOR,30.75,1.0,0.75,synonym,0
mTOR_signaling,No specificity weighting,4,PIP3 activates AKT signaling,MTOR;RICTOR;RPTOR,30.75,1.0,0.75,synonym,1
mTOR_signaling,No specificity weighting,5,RNA Polymerase II Transcription,MTOR;RICTOR;RPTOR,30.75,0.85,0.75,synonym,0
mTOR_signaling,No specificity weighting,6,Signal Transduction,MTOR;RICTOR;RPTOR,30.75,0.85,0.75,synonym,0
mTOR_signaling,No specificity weighting,7,Transcriptional Regulation by TP53,MTOR;RICTOR;RPTOR,30.75,0.85,0.75,synonym,0
mTOR_signaling,No specificity weighting,8,Adaptive Immune System,MTOR;RICTOR,20.25,1.0,0.25,synonym,0
mTOR_signaling,No specificity weighting,9,Amino acids regulate mTORC1,MTOR;RPTOR,20.25,1.0,0.25,synonym,1
mTOR_signaling,No specificity weighting,10,Autophagy,MTOR;RPTOR,20.25,1.0,0.25,synonym,0
mTOR_signaling,Overlap count only,1,Gene expression (Transcription),MTOR;RICTOR;RPTOR,3.0,0.7,0.0,synonym,0
mTOR_signaling,Overlap count only,2,Generic Transcription Pathway,MTOR;RICTOR;RPTOR,3.0,0.85,0.0,synonym,0
mTOR_signaling,Overlap count only,3,Intracellular signaling by second messengers,MTOR;RICTOR;RPTOR,3.0,1.0,0.0,synonym,0
mTOR_signaling,Overlap count only,4,PIP3 activates AKT signaling,MTOR;RICTOR;RPTOR,3.0,1.0,0.0,synonym,1
mTOR_signaling,Overlap count only,5,RNA Polymerase II Transcription,MTOR;RICTOR;RPTOR,3.0,0.85,0.0,synonym,0
mTOR_signaling,Overlap count only,6,Signal Transduction,MTOR;RICTOR;RPTOR,3.0,0.85,0.0,synonym,0
mTOR_signaling,Overlap count only,7,Transcriptional Regulation by TP53,MTOR;RICTOR;RPTOR,3.0,0.85,0.0,synonym,0
mTOR_signaling,Overlap count only,8,Adaptive Immune System,MTOR;RICTOR,2.0,1.0,0.0,synonym,0
mTOR_signaling,Overlap count only,9,Amino acids regulate mTORC1,MTOR;RPTOR,2.0,1.0,0.0,synonym,1
mTOR_signaling,Overlap count only,10,Autophagy,MTOR;RPTOR,2.0,1.0,0.0,synonym,0
VEGF_signaling,GraphRAG-Gene full,1,Signaling by Receptor Tyrosine Kinases,FLT1;KDR;VEGFA,31.75,1.0,0.75,synonym,1
VEGF_signaling,GraphRAG-Gene full,2,Signaling by VEGF,FLT1;KDR;VEGFA,31.75,1.0,0.75,synonym,1
VEGF_signaling,GraphRAG-Gene full,3,VEGF binds to VEGFR leading to receptor dimerization,FLT1;KDR;VEGFA,31.75,1.0,0.75,synonym,1
VEGF_signaling,GraphRAG-Gene full,4,VEGF ligand-receptor interactions,FLT1;KDR;VEGFA,31.75,1.0,0.75,synonym,1
VEGF_signaling,GraphRAG-Gene full,5,Signal Transduction,FLT1;KDR;VEGFA,31.6,0.85,0.75,synonym,0
VEGF_signaling,GraphRAG-Gene full,6,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,21.25,1.0,0.25,synonym,1
VEGF_signaling,GraphRAG-Gene full,7,VEGFA-VEGFR2 Pathway,KDR;VEGFA,21.25,1.0,0.25,synonym,1
VEGF_signaling,GraphRAG-Gene full,8,VEGFR2 mediated cell proliferation,KDR;VEGFA,21.25,1.0,0.25,synonym,1
VEGF_signaling,GraphRAG-Gene full,9,Disease,KDR;VEGFA,21.1,0.85,0.25,synonym,0
VEGF_signaling,GraphRAG-Gene full,10,Cytokine Signaling in Immune system,VEGFA,11.0,1.0,0.0,synonym,0
VEGF_signaling,No direct-relation bonus,1,Signaling by Receptor Tyrosine Kinases,FLT1;KDR;VEGFA,31.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,2,Signaling by VEGF,FLT1;KDR;VEGFA,31.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,3,VEGF binds to VEGFR leading to receptor dimerization,FLT1;KDR;VEGFA,31.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,4,VEGF ligand-receptor interactions,FLT1;KDR;VEGFA,31.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,5,Signal Transduction,FLT1;KDR;VEGFA,30.85,0.85,0.0,synonym,0
VEGF_signaling,No direct-relation bonus,6,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,21.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,7,VEGFA-VEGFR2 Pathway,KDR;VEGFA,21.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,8,VEGFR2 mediated cell proliferation,KDR;VEGFA,21.0,1.0,0.0,synonym,1
VEGF_signaling,No direct-relation bonus,9,Disease,KDR;VEGFA,20.85,0.85,0.0,synonym,0
VEGF_signaling,No direct-relation bonus,10,Cytokine Signaling in Immune system,VEGFA,11.0,1.0,0.0,synonym,0
VEGF_signaling,No specificity weighting,1,Signal Transduction,FLT1;KDR;VEGFA,30.75,0.85,0.75,synonym,0
VEGF_signaling,No specificity weighting,2,Signaling by Receptor Tyrosine Kinases,FLT1;KDR;VEGFA,30.75,1.0,0.75,synonym,1
VEGF_signaling,No specificity weighting,3,Signaling by VEGF,FLT1;KDR;VEGFA,30.75,1.0,0.75,synonym,1
VEGF_signaling,No specificity weighting,4,VEGF binds to VEGFR leading to receptor dimerization,FLT1;KDR;VEGFA,30.75,1.0,0.75,synonym,1
VEGF_signaling,No specificity weighting,5,VEGF ligand-receptor interactions,FLT1;KDR;VEGFA,30.75,1.0,0.75,synonym,1
VEGF_signaling,No specificity weighting,6,Disease,KDR;VEGFA,20.25,0.85,0.25,synonym,0
VEGF_signaling,No specificity weighting,7,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,20.25,1.0,0.25,synonym,1
VEGF_signaling,No specificity weighting,8,VEGFA-VEGFR2 Pathway,KDR;VEGFA,20.25,1.0,0.25,synonym,1
VEGF_signaling,No specificity weighting,9,VEGFR2 mediated cell proliferation,KDR;VEGFA,20.25,1.0,0.25,synonym,1
VEGF_signaling,No specificity weighting,10,Cellular response to hypoxia,VEGFA,10.0,0.85,0.0,synonym,0
VEGF_signaling,Overlap count only,1,Signal Transduction,FLT1;KDR;VEGFA,3.0,0.85,0.0,synonym,0
VEGF_signaling,Overlap count only,2,Signaling by Receptor Tyrosine Kinases,FLT1;KDR;VEGFA,3.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,3,Signaling by VEGF,FLT1;KDR;VEGFA,3.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,4,VEGF binds to VEGFR leading to receptor dimerization,FLT1;KDR;VEGFA,3.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,5,VEGF ligand-receptor interactions,FLT1;KDR;VEGFA,3.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,6,Disease,KDR;VEGFA,2.0,0.85,0.0,synonym,0
VEGF_signaling,Overlap count only,7,Neurophilin interactions with VEGF and VEGFR,FLT1;KDR,2.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,8,VEGFA-VEGFR2 Pathway,KDR;VEGFA,2.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,9,VEGFR2 mediated cell proliferation,KDR;VEGFA,2.0,1.0,0.0,synonym,1
VEGF_signaling,Overlap count only,10,Cellular response to hypoxia,VEGFA,1.0,0.85,0.0,synonym,0
Integrin_signaling,GraphRAG-Gene full,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,2,Elastic fibre formation,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,3,Extracellular matrix organization,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,1
Integrin_signaling,GraphRAG-Gene full,4,Fibronectin matrix formation,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,5,G alpha (s) signalling events,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,6,GPCR downstream signalling,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,7,GPER1 signaling,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,8,Hemostasis,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,GraphRAG-Gene full,9,Integrin cell surface interactions,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,1
Integrin_signaling,GraphRAG-Gene full,10,Signaling by GPCR,FN1;ITGA5;ITGB1,31.75,1.0,0.75,synonym,0
Integrin_signaling,No direct-relation bonus,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,2,Elastic fibre formation,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,3,Extracellular matrix organization,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,1
Integrin_signaling,No direct-relation bonus,4,Fibronectin matrix formation,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,5,G alpha (s) signalling events,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,6,GPCR downstream signalling,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,7,GPER1 signaling,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,8,Hemostasis,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No direct-relation bonus,9,Integrin cell surface interactions,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,1
Integrin_signaling,No direct-relation bonus,10,Signaling by GPCR,FN1;ITGA5;ITGB1,31.0,1.0,0.0,synonym,0
Integrin_signaling,No specificity weighting,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,2,Elastic fibre formation,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,3,Extracellular matrix organization,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,1
Integrin_signaling,No specificity weighting,4,Fibronectin matrix formation,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,5,G alpha (s) signalling events,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,6,GPCR downstream signalling,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,7,GPER1 signaling,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,8,Hemostasis,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,0
Integrin_signaling,No specificity weighting,9,Integrin cell surface interactions,FN1;ITGA5;ITGB1,30.75,1.0,0.75,synonym,1
Integrin_signaling,No specificity weighting,10,Signal Transduction,FN1;ITGA5;ITGB1,30.75,0.85,0.75,synonym,0
Integrin_signaling,Overlap count only,1,Cell surface interactions at the vascular wall,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,2,Elastic fibre formation,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,3,Extracellular matrix organization,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,1
Integrin_signaling,Overlap count only,4,Fibronectin matrix formation,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,5,G alpha (s) signalling events,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,6,GPCR downstream signalling,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,7,GPER1 signaling,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,8,Hemostasis,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,0
Integrin_signaling,Overlap count only,9,Integrin cell surface interactions,FN1;ITGA5;ITGB1,3.0,1.0,0.0,synonym,1
Integrin_signaling,Overlap count only,10,Signal Transduction,FN1;ITGA5;ITGB1,3.0,0.85,0.0,synonym,0
ECM_organization,GraphRAG-Gene full,1,Collagen degradation,COL1A1;COL1A2;MMP2,31.5,1.0,0.5,synonym,1
ECM_organization,GraphRAG-Gene full,2,Degradation of the extracellular matrix,COL1A1;COL1A2;MMP2,31.5,1.0,0.5,synonym,1
ECM_organization,GraphRAG-Gene full,3,Extracellular matrix organization,COL1A1;COL1A2;MMP2,31.5,1.0,0.5,synonym,1
ECM_organization,GraphRAG-Gene full,4,Immune System,COL1A1;COL1A2;MMP2,31.5,1.0,0.5,synonym,0
ECM_organization,GraphRAG-Gene full,5,Signal Transduction,COL1A1;COL1A2;MMP2,31.35,0.85,0.5,synonym,0
ECM_organization,GraphRAG-Gene full,6,Adaptive Immune System,COL1A1;COL1A2,21.25,1.0,0.25,synonym,0
ECM_organization,GraphRAG-Gene full,7,Anchoring fibril formation,COL1A1;COL1A2,21.25,1.0,0.25,synonym,0
ECM_organization,GraphRAG-Gene full,8,Assembly of collagen fibrils and other multimeric structures,COL1A1;COL1A2,21.25,1.0,0.25,synonym,1
ECM_organization,GraphRAG-Gene full,9,Binding and Uptake of Ligands by Scavenger Receptors,COL1A1;COL1A2,21.25,1.0,0.25,synonym,0
ECM_organization,GraphRAG-Gene full,10,Cell surface interactions at the vascular wall,COL1A1;COL1A2,21.25,1.0,0.25,synonym,0
ECM_organization,No direct-relation bonus,1,Collagen degradation,COL1A1;COL1A2;MMP2,31.0,1.0,0.0,synonym,1
ECM_organization,No direct-relation bonus,2,Degradation of the extracellular matrix,COL1A1;COL1A2;MMP2,31.0,1.0,0.0,synonym,1
ECM_organization,No direct-relation bonus,3,Extracellular matrix organization,COL1A1;COL1A2;MMP2,31.0,1.0,0.0,synonym,1
ECM_organization,No direct-relation bonus,4,Immune System,COL1A1;COL1A2;MMP2,31.0,1.0,0.0,synonym,0
ECM_organization,No direct-relation bonus,5,Signal Transduction,COL1A1;COL1A2;MMP2,30.85,0.85,0.0,synonym,0
